2025-12-11 17:31:28 | INFO | runscripts | Starting experiment-run with RunID: 20251211173128
2025-12-11 17:40:33 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:33]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:33 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (3, 4): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:33 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:33]: Loading platform sinq20
2025-12-11 17:40:33 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:33]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:33 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:33]: Loading platform sinq20
2025-12-11 17:40:34 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:34]: Loading platform sinq20
2025-12-11 17:40:34 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:34]: Loading platform sinq20
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:35]: Loading platform sinq20
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:35]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:35]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:35]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (3, 8): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:35]: Loading platform sinq20
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:35]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:35 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:35]: Loading platform sinq20
2025-12-11 17:40:36 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:36]: Loading platform sinq20
2025-12-11 17:40:36 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:36]: Loading platform sinq20
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:37]: Loading platform sinq20
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:37]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:37]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:37]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (4, 5): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:37]: Loading platform sinq20
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:37]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:37 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:37]: Loading platform sinq20
2025-12-11 17:40:38 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:38]: Loading platform sinq20
2025-12-11 17:40:38 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:38]: Loading platform sinq20
2025-12-11 17:40:39 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:39]: Loading platform sinq20
2025-12-11 17:40:39 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:39]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:39 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:39]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:40 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:40]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:40 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (4, 9): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:40 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:40]: Loading platform sinq20
2025-12-11 17:40:40 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:40]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:40 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:40]: Loading platform sinq20
2025-12-11 17:40:41 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:41]: Loading platform sinq20
2025-12-11 17:40:41 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:41]: Loading platform sinq20
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:42]: Loading platform sinq20
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:42]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:42]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:42]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (5, 6): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:42]: Loading platform sinq20
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:42]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:42 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:42]: Loading platform sinq20
2025-12-11 17:40:43 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:43]: Loading platform sinq20
2025-12-11 17:40:43 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:43]: Loading platform sinq20
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:44]: Loading platform sinq20
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:44]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:44]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:44]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (5, 10): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:44]: Loading platform sinq20
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:44]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:44 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:44]: Loading platform sinq20
2025-12-11 17:40:45 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:45]: Loading platform sinq20
2025-12-11 17:40:45 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:45]: Loading platform sinq20
2025-12-11 17:40:46 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:46]: Loading platform sinq20
2025-12-11 17:40:46 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:46]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:46 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:46]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:46 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:46]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:46 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (6, 11): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:47 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:47]: Loading platform sinq20
2025-12-11 17:40:47 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:47]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:47 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:47]: Loading platform sinq20
2025-12-11 17:40:48 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:48]: Loading platform sinq20
2025-12-11 17:40:48 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:48]: Loading platform sinq20
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:49]: Loading platform sinq20
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:49]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:49]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:49]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (7, 8): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:49]: Loading platform sinq20
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:49]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:49 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:49]: Loading platform sinq20
2025-12-11 17:40:50 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:50]: Loading platform sinq20
2025-12-11 17:40:50 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:50]: Loading platform sinq20
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:51]: Loading platform sinq20
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:51]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:51]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:51]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (7, 12): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:51]: Loading platform sinq20
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:51]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:51 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:51]: Loading platform sinq20
2025-12-11 17:40:52 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:52]: Loading platform sinq20
2025-12-11 17:40:52 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:52]: Loading platform sinq20
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:53]: Loading platform sinq20
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:53]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:53]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:53]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (8, 9): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:53]: Loading platform sinq20
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:53]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:53 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:53]: Loading platform sinq20
2025-12-11 17:40:54 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:54]: Loading platform sinq20
2025-12-11 17:40:54 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:54]: Loading platform sinq20
2025-12-11 17:40:55 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:55]: Loading platform sinq20
2025-12-11 17:40:55 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:55]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:55 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:55]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:56 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:56]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:56 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (8, 13): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:56 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:56]: Loading platform sinq20
2025-12-11 17:40:56 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:56]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:56 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:56]: Loading platform sinq20
2025-12-11 17:40:57 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:57]: Loading platform sinq20
2025-12-11 17:40:57 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:57]: Loading platform sinq20
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:58]: Loading platform sinq20
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:40:58]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:58]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:40:58]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (9, 10): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:58]: Loading platform sinq20
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:58]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:40:58 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:40:58]: Loading platform sinq20
2025-12-11 17:41:00 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:00]: Loading platform sinq20
2025-12-11 17:41:00 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:00]: Loading platform sinq20
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:01]: Loading platform sinq20
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:41:01]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:41:01]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:41:01]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (9, 14): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:01]: Loading platform sinq20
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:01]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:41:01 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:01]: Loading platform sinq20
2025-12-11 17:41:02 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:02]: Loading platform sinq20
2025-12-11 17:41:02 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:02]: Loading platform sinq20
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:03]: Loading platform sinq20
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:41:03]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:41:03]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:41:03]: Executing mode AUTOCALIBRATION on two_qubit_state_tomography.[0m
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] Failed to run tomography on qubits (10, 11): [Errno 2] No such file or directory: '/mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp/data/two_qubit_state_tomography-0/circuit.json'
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:03]: Loading platform sinq20
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:03]: Using qibolab (sinq20) backend on /CPU:0
2025-12-11 17:41:03 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:03]: Loading platform sinq20
2025-12-11 17:41:04 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:04]: Loading platform sinq20
2025-12-11 17:41:04 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:04]: Loading platform sinq20
2025-12-11 17:41:05 | INFO | runscripts | [bell_tomography] [Qibo 0.2.22|INFO|2025-12-11 17:41:05]: Loading platform sinq20
2025-12-11 17:41:05 | INFO | runscripts | [bell_tomography] [33;20m[Qibocal 0.2.4|WARNING|2025-12-11 17:41:05]: Deleting previous directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
2025-12-11 17:41:05 | INFO | runscripts | [bell_tomography] [38;20m[Qibocal 0.2.4|INFO|2025-12-11 17:41:05]: Creating directory /mnt/home/nqch-deploy/CQT-experiments/data/d3f2cfacfe3fcf4ffe739e288b1889400e23baee/20251211173128/bell_tomography/tmp.[0m
